dataset_variant,model,split,encounter_id,similarity_score,rouge_l,chrf,token_f1,bertscore_f1
longest_answer,retrieval_textual_e5/e5_results,train,ENC00154,0.879014,0.0,0.085669823871827,0.0,0.6712133288383484
longest_answer,retrieval_textual_e5/e5_results,train,ENC00155,0.929579,0.125,0.1742564971200076,0.0697674418604651,0.6233693361282349
longest_answer,retrieval_textual_e5/e5_results,train,ENC00156,0.929619,0.1298701298701298,0.2274936082844994,0.1428571428571428,0.6658908128738403
longest_answer,retrieval_textual_e5/e5_results,train,ENC00157,0.939056,0.0714285714285714,0.2229107712753785,0.08,0.6661810278892517
longest_answer,retrieval_textual_e5/e5_results,train,ENC00158,0.935318,0.0,0.1740533682947143,0.0,0.6198670864105225
longest_answer,retrieval_textual_e5/e5_results,train,ENC00159,0.940637,0.0,0.0339890626822166,0.0,0.6081873774528503
longest_answer,retrieval_textual_e5/e5_results,train,ENC00160,0.91658,0.1052631578947368,0.1473092210902754,0.2222222222222222,0.6771336197853088
longest_answer,retrieval_textual_e5/e5_results,train,ENC00161,0.928041,0.0,0.0544348782593048,0.0,0.6180993318557739
longest_answer,retrieval_textual_e5/e5_results,train,ENC00162,0.924509,0.1170731707317073,0.235559276323442,0.087431693989071,0.6431705951690674
longest_answer,retrieval_textual_e5/e5_results,train,ENC00163,0.943761,0.0909090909090909,0.0398602436321371,0.0526315789473684,0.5685816407203674
longest_answer,retrieval_textual_e5/e5_results,train,ENC00164,0.914352,0.0,0.1664835248299486,0.0,0.6341089010238647
longest_answer,retrieval_textual_e5/e5_results,train,ENC00165,0.932789,0.1428571428571428,0.22918445116671,0.1538461538461538,0.6513861417770386
longest_answer,retrieval_textual_e5/e5_results,train,ENC00166,0.951212,0.0,0.0571895424836601,0.0,0.6620690226554871
longest_answer,retrieval_textual_e5/e5_results,train,ENC00167,0.940358,0.1052631578947368,0.0950037054634034,0.125,0.6939656138420105
longest_answer,retrieval_textual_e5/e5_results,train,ENC00168,0.932435,0.1454545454545454,0.2245157125105455,0.1224489795918367,0.7085227370262146
longest_answer,retrieval_textual_e5/e5_results,train,ENC00169,0.931157,0.1,0.125054573305646,0.0588235294117647,0.6973400712013245
longest_answer,retrieval_textual_e5/e5_results,train,ENC00170,0.944169,0.1123595505617977,0.0666322877945603,0.1333333333333333,0.6691160202026367
longest_answer,retrieval_textual_e5/e5_results,train,ENC00171,0.931489,0.1052631578947368,0.2206247537852076,0.0294117647058823,0.6229100227355957
longest_answer,retrieval_textual_e5/e5_results,train,ENC00172,0.917229,0.1456953642384106,0.3110529154371969,0.1641791044776119,0.6762951016426086
longest_answer,retrieval_textual_e5/e5_results,train,ENC00173,0.928517,0.0,0.0580230942197054,0.0,0.5803452134132385
longest_answer,retrieval_textual_e5/e5_results,train,ENC00174,0.918093,0.0,0.1286130100798184,0.0,0.6503666043281555
longest_answer,retrieval_textual_e5/e5_results,train,ENC00175,0.937708,0.1818181818181818,0.4075044179077599,0.1428571428571428,0.7465410232543945
longest_answer,retrieval_textual_e5/e5_results,train,ENC00176,0.950884,0.1764705882352941,0.1147068925141715,0.1481481481481481,0.6883343458175659
longest_answer,retrieval_textual_e5/e5_results,train,ENC00177,0.909075,0.0454545454545454,0.0788560583624204,0.0,0.6726266741752625
longest_answer,retrieval_textual_e5/e5_results,train,ENC00178,0.933461,0.0869565217391304,0.232971037065843,0.0,0.6634679436683655
longest_answer,retrieval_textual_e5/e5_results,train,ENC00179,0.912516,0.0519480519480519,0.108382092639791,0.0571428571428571,0.5985507965087891
longest_answer,retrieval_textual_e5/e5_results,train,ENC00180,0.926494,0.05,0.075007998635395,0.0289855072463768,0.6384907364845276
longest_answer,retrieval_textual_e5/e5_results,train,ENC00181,0.924847,0.1025641025641025,0.227008494684661,0.0606060606060606,0.670416533946991
longest_answer,retrieval_textual_e5/e5_results,train,ENC00182,0.897419,0.126984126984127,0.1770734367409164,0.074074074074074,0.6600273847579956
longest_answer,retrieval_textual_e5/e5_results,train,ENC00183,0.931857,0.0285714285714285,0.0452037760191959,0.0320855614973262,0.5753031969070435
longest_answer,retrieval_textual_e5/e5_results,train,ENC00184,0.943785,0.0444444444444444,0.0731767856667007,0.048780487804878,0.6435010433197021
longest_answer,retrieval_textual_e5/e5_results,train,ENC00185,0.909375,0.0579710144927536,0.2300205241200294,0.0634920634920634,0.6469822525978088
longest_answer,retrieval_textual_e5/e5_results,train,ENC00187,0.904007,0.0,0.1487886545570308,0.0,0.6225135922431946
longest_answer,retrieval_textual_e5/e5_results,train,ENC00188,0.932626,0.0,0.1327670361235213,0.0,0.6233283281326294
longest_answer,retrieval_textual_e5/e5_results,train,ENC00189,0.925856,0.1090909090909091,0.0951105277290661,0.1,0.6632583737373352
longest_answer,retrieval_textual_e5/e5_results,train,ENC00190,0.940138,0.1951219512195122,0.3182885076440631,0.2702702702702702,0.752688467502594
longest_answer,retrieval_textual_e5/e5_results,train,ENC00191,0.926081,0.054054054054054,0.2051845985009747,0.0,0.6594356298446655
longest_answer,retrieval_textual_e5/e5_results,train,ENC00192,0.929527,0.1818181818181818,0.0781253943217803,0.1935483870967741,0.6651692986488342
longest_answer,retrieval_textual_e5/e5_results,train,ENC00193,0.93409,0.0,0.1645709170883194,0.0,0.6556398272514343
longest_answer,retrieval_textual_e5/e5_results,train,ENC00194,0.908984,0.0784313725490196,0.0487351712285623,0.0851063829787234,0.6968328356742859
longest_answer,retrieval_textual_e5/e5_results,train,ENC00195,0.904762,0.1363636363636363,0.1394688741474319,0.131578947368421,0.6556962132453918
longest_answer,retrieval_textual_e5/e5_results,train,ENC00196,0.932728,0.3333333333333333,0.2993034826035927,0.25,0.7082117199897766
longest_answer,retrieval_textual_e5/e5_results,train,ENC00197,0.916165,0.0,0.08649440884579,0.0,0.6012099981307983
longest_answer,retrieval_textual_e5/e5_results,train,ENC00198,0.961832,0.1935483870967741,0.2633412388897204,0.0833333333333333,0.6531087160110474
longest_answer,retrieval_textual_e5/e5_results,train,ENC00199,0.908873,0.0507399577167018,0.1838054726864922,0.0537897310513447,0.6251119375228882
longest_answer,retrieval_textual_e5/e5_results,train,ENC00200,0.927804,0.0714285714285714,0.1400358390832054,0.08,0.6343262791633606
longest_answer,retrieval_textual_e5/e5_results,train,ENC00201,0.915232,0.125,0.2207058359299894,0.048780487804878,0.6542789340019226
longest_answer,retrieval_textual_e5/e5_results,train,ENC00202,0.925544,0.064516129032258,0.202771265756329,0.074074074074074,0.683694064617157
longest_answer,retrieval_textual_e5/e5_results,train,ENC00203,0.910218,0.1333333333333333,0.2265188809982879,0.1194029850746268,0.697357177734375
longest_answer,retrieval_textual_e5/e5_results,train,ENC00204,0.922217,0.2162162162162162,0.1539907954348671,0.2285714285714285,0.6585151553153992
longest_answer,retrieval_textual_e5/e5_results,train,ENC00205,0.935373,0.0,0.1142348418368487,0.0,0.5989839434623718
longest_answer,retrieval_textual_e5/e5_results,train,ENC00206,0.926564,0.1,0.1120178219724263,0.1111111111111111,0.6824264526367188
longest_answer,retrieval_textual_e5/e5_results,train,ENC00207,0.961222,0.1739130434782608,0.162127364483968,0.1904761904761905,0.6521711945533752
longest_answer,retrieval_textual_e5/e5_results,train,ENC00208,0.925664,0.1298701298701298,0.1754962465712042,0.1690140845070422,0.6949195861816406
longest_answer,retrieval_textual_e5/e5_results,train,ENC00209,0.938705,0.2222222222222222,0.2315959641603738,0.1714285714285714,0.6845768690109253
longest_answer,retrieval_textual_e5/e5_results,train,ENC00210,0.940994,0.0689655172413793,0.1245122666703053,0.0689655172413793,0.6638679504394531
longest_answer,retrieval_textual_e5/e5_results,train,ENC00211,0.961663,0.0512820512820512,0.2173692265801974,0.0571428571428571,0.6748072504997253
longest_answer,retrieval_textual_e5/e5_results,train,ENC00212,0.926919,0.0952380952380952,0.218114226501752,0.0999999999999999,0.6911103129386902
longest_answer,retrieval_textual_e5/e5_results,train,ENC00213,0.919066,0.1739130434782608,0.1156452644118899,0.1395348837209302,0.6595585942268372
longest_answer,retrieval_textual_e5/e5_results,train,ENC00214,0.93944,0.15,0.144064298213939,0.1666666666666666,0.6945511698722839
longest_answer,retrieval_textual_e5/e5_results,train,ENC00215,0.939188,0.1098901098901098,0.2283866566408788,0.0987654320987654,0.6459816694259644
longest_answer,retrieval_textual_e5/e5_results,train,ENC00216,0.913787,0.1829268292682926,0.3826818717019007,0.2344827586206896,0.7104727029800415
longest_answer,retrieval_textual_e5/e5_results,train,ENC00217,0.929922,0.0923076923076923,0.1444093622102043,0.1016949152542372,0.6558813452720642
longest_answer,retrieval_textual_e5/e5_results,train,ENC00218,0.912564,0.1538461538461538,0.1412445396351426,0.1666666666666666,0.6256961226463318
longest_answer,retrieval_textual_e5/e5_results,train,ENC00219,0.909101,0.0999999999999999,0.1960737736716331,0.1403508771929824,0.6108166575431824
longest_answer,retrieval_textual_e5/e5_results,train,ENC00220,0.927238,0.0689655172413793,0.0712855099875237,0.0833333333333333,0.6653298139572144
longest_answer,retrieval_textual_e5/e5_results,train,ENC00221,0.921374,0.1290322580645161,0.2035332538126457,0.1428571428571428,0.7110177874565125
longest_answer,retrieval_textual_e5/e5_results,train,ENC00222,0.942142,0.1538461538461538,0.2003836665205791,0.1212121212121212,0.6738958358764648
longest_answer,retrieval_textual_e5/e5_results,train,ENC00223,0.925732,0.0,0.1472343265478777,0.0,0.605435311794281
longest_answer,retrieval_textual_e5/e5_results,train,ENC00224,0.928491,0.1428571428571428,0.2280379045986025,0.1578947368421052,0.6880871057510376
longest_answer,retrieval_textual_e5/e5_results,train,ENC00225,0.947867,0.1999999999999999,0.3675864431635462,0.2222222222222222,0.7818329930305481
longest_answer,retrieval_textual_e5/e5_results,train,ENC00226,0.926965,0.0631578947368421,0.1815183737016281,0.0493827160493827,0.6198139786720276
longest_answer,retrieval_textual_e5/e5_results,train,ENC00227,0.941721,0.1428571428571428,0.1342069899383236,0.3076923076923077,0.7103392481803894
longest_answer,retrieval_textual_e5/e5_results,train,ENC00228,0.926194,0.0588235294117647,0.199027120628647,0.0,0.6828950643539429
longest_answer,retrieval_textual_e5/e5_results,train,ENC00229,0.920579,0.1481481481481481,0.276193850770994,0.1538461538461538,0.7009124159812927
longest_answer,retrieval_textual_e5/e5_results,train,ENC00230,0.910988,0.0,0.1374945512751802,0.0,0.62225741147995
longest_answer,retrieval_textual_e5/e5_results,train,ENC00231,0.921432,0.1311475409836065,0.2305053767079479,0.1071428571428571,0.646188497543335
longest_answer,retrieval_textual_e5/e5_results,train,ENC00232,0.937591,0.125,0.0844613397312715,0.1333333333333333,0.6695342063903809
longest_answer,retrieval_textual_e5/e5_results,train,ENC00233,0.929409,0.064516129032258,0.2078341764576856,0.0689655172413793,0.6697215437889099
longest_answer,retrieval_textual_e5/e5_results,train,ENC00234,0.940441,0.08,0.1307344462733635,0.0,0.6101629734039307
longest_answer,retrieval_textual_e5/e5_results,train,ENC00235,0.92348,0.1162790697674418,0.1778290214659922,0.1052631578947368,0.635660707950592
longest_answer,retrieval_textual_e5/e5_results,train,ENC00236,0.927545,0.048780487804878,0.0366334857922859,0.028169014084507,0.5791595578193665
longest_answer,retrieval_textual_e5/e5_results,train,ENC00237,0.929416,0.1612903225806451,0.2070313587123569,0.1111111111111111,0.6548738479614258
longest_answer,retrieval_textual_e5/e5_results,train,ENC00238,0.936005,0.0555555555555555,0.1341305575885339,0.0625,0.6622007489204407
longest_answer,retrieval_textual_e5/e5_results,train,ENC00239,0.926369,0.1052631578947368,0.1319264230978046,0.0,0.5831009745597839
longest_answer,retrieval_textual_e5/e5_results,train,ENC00240,0.919571,0.1142857142857143,0.1002818553442305,0.1159420289855072,0.6673751473426819
longest_answer,retrieval_textual_e5/e5_results,train,ENC00241,0.886247,0.0,0.1590308760757273,0.0,0.6108417510986328
longest_answer,retrieval_textual_e5/e5_results,train,ENC00242,0.926171,0.0458015267175572,0.1426976879942906,0.0526315789473684,0.6570279598236084
longest_answer,retrieval_textual_e5/e5_results,train,ENC00243,0.92089,0.0444444444444444,0.0737700744482372,0.075,0.6354284882545471
longest_answer,retrieval_textual_e5/e5_results,train,ENC00244,0.912605,0.0476190476190476,0.1722610473729724,0.0,0.6682071089744568
longest_answer,retrieval_textual_e5/e5_results,train,ENC00245,0.942103,0.1428571428571428,0.2901305840551271,0.0869565217391304,0.7003108859062195
longest_answer,retrieval_textual_e5/e5_results,train,ENC00246,0.917746,0.0,0.1068213770155541,0.0,0.6081836819648743
longest_answer,retrieval_textual_e5/e5_results,train,ENC00247,0.930672,0.0,0.1592345899714853,0.0,0.690998375415802
longest_answer,retrieval_textual_e5/e5_results,train,ENC00248,0.91702,0.0615384615384615,0.1325803859359603,0.0983606557377049,0.6649312973022461
longest_answer,retrieval_textual_e5/e5_results,train,ENC00249,0.940999,0.0431654676258992,0.2209270175060994,0.0655737704918032,0.6613152027130127
longest_answer,retrieval_textual_e5/e5_results,train,ENC00250,0.951704,0.0769230769230769,0.3007627869296962,0.075,0.6224038600921631
longest_answer,retrieval_textual_e5/e5_results,train,ENC00251,0.932088,0.0,0.1519751741594466,0.0,0.6316884756088257
longest_answer,retrieval_textual_e5/e5_results,train,ENC00252,0.928606,0.1224489795918367,0.2403290170695443,0.1111111111111111,0.7002590894699097
longest_answer,retrieval_textual_e5/e5_results,train,ENC00253,0.919612,0.0689655172413793,0.1410861557595639,0.0714285714285714,0.6838570237159729
longest_answer,retrieval_textual_e5/e5_results,train,ENC00254,0.931171,0.0416666666666666,0.0648303161542402,0.0465116279069767,0.6381045579910278
longest_answer,retrieval_textual_e5/e5_results,train,ENC00255,0.912114,0.1269841269841269,0.1748907382445119,0.0689655172413793,0.6675388216972351
longest_answer,retrieval_textual_e5/e5_results,train,ENC00256,0.934461,0.1372549019607843,0.210269441280206,0.1063829787234042,0.6649438738822937
longest_answer,retrieval_textual_e5/e5_results,train,ENC00257,0.935521,0.0574712643678161,0.1913296670500874,0.1032258064516128,0.619766116142273
longest_answer,retrieval_textual_e5/e5_results,train,ENC00258,0.920658,0.0,0.1023134651935844,0.0,0.621275782585144
longest_answer,retrieval_textual_e5/e5_results,train,ENC00259,0.921646,0.1424148606811145,0.2893179495526123,0.1048951048951049,0.6399415135383606
longest_answer,retrieval_textual_e5/e5_results,train,ENC00260,0.93741,0.0599999999999999,0.0652025338154098,0.0561797752808988,0.6466071009635925
longest_answer,retrieval_textual_e5/e5_results,train,ENC00261,0.942776,0.0449438202247191,0.1790445580688511,0.0493827160493827,0.6240880489349365
longest_answer,retrieval_textual_e5/e5_results,train,ENC00262,0.911442,0.0597014925373134,0.2293534170257822,0.1034482758620689,0.6652997136116028
longest_answer,retrieval_textual_e5/e5_results,train,ENC00263,0.915809,0.1481481481481481,0.3143331551733497,0.1529411764705882,0.6732340455055237
longest_answer,retrieval_textual_e5/e5_results,train,ENC00264,0.937367,0.0833333333333333,0.153826923110411,0.0869565217391304,0.6669447422027588
longest_answer,retrieval_textual_e5/e5_results,train,ENC00265,0.9468,0.0,0.087219702087958,0.0,0.6135246157646179
longest_answer,retrieval_textual_e5/e5_results,train,ENC00266,0.92271,0.0,0.1728426381292088,0.0,0.6403911113739014
longest_answer,retrieval_textual_e5/e5_results,train,ENC00267,0.929932,0.1568627450980392,0.1844526181835232,0.0869565217391304,0.6463361978530884
longest_answer,retrieval_textual_e5/e5_results,train,ENC00268,0.928455,0.0,0.0836453984729331,0.0,0.6480854749679565
longest_answer,retrieval_textual_e5/e5_results,train,ENC00269,0.931309,0.1153846153846153,0.1630957974153905,0.0888888888888888,0.6401094794273376
longest_answer,retrieval_textual_e5/e5_results,train,ENC00270,0.932116,0.0473933649289099,0.0328097239510872,0.053475935828877,0.6030082106590271
longest_answer,retrieval_textual_e5/e5_results,train,ENC00271,0.931883,0.04,0.0786167710928156,0.0465116279069767,0.6299120187759399
longest_answer,retrieval_textual_e5/e5_results,train,ENC00272,0.934336,0.0625,0.2687149342492638,0.0625,0.6715953350067139
longest_answer,retrieval_textual_e5/e5_results,train,ENC00273,0.923737,0.1095890410958904,0.2291073604139689,0.208955223880597,0.6874279975891113
longest_answer,retrieval_textual_e5/e5_results,train,ENC00274,0.861317,0.1428571428571428,0.1305891492224496,0.1025641025641025,0.691710889339447
longest_answer,retrieval_textual_e5/e5_results,train,ENC00275,0.935736,0.0,0.091402756279636,0.0,0.6233559250831604
longest_answer,retrieval_textual_e5/e5_results,train,ENC00276,0.927929,0.0,0.1849796597899008,0.0,0.6447228193283081
longest_answer,retrieval_textual_e5/e5_results,train,ENC00277,0.939041,0.1012658227848101,0.1480708781851479,0.0285714285714285,0.6190082430839539
longest_answer,retrieval_textual_e5/e5_results,train,ENC00278,0.930944,0.0498220640569395,0.1552956990217819,0.0234375,0.6156928539276123
longest_answer,retrieval_textual_e5/e5_results,train,ENC00279,0.938705,0.2222222222222222,0.1749750244961417,0.1714285714285714,0.6845768690109253
longest_answer,retrieval_textual_e5/e5_results,train,ENC00280,0.947721,0.0481927710843373,0.0878694286949787,0.0259740259740259,0.6525406241416931
longest_answer,retrieval_textual_e5/e5_results,train,ENC00281,0.935996,0.131578947368421,0.1499846396544877,0.0845070422535211,0.6666976809501648
longest_answer,retrieval_textual_e5/e5_results,train,ENC00282,0.924566,0.1311475409836065,0.2489525179527261,0.074074074074074,0.6830394268035889
longest_answer,retrieval_textual_e5/e5_results,train,ENC00283,0.927613,0.0754716981132075,0.1244845161971773,0.0833333333333333,0.65531325340271
longest_answer,retrieval_textual_e5/e5_results,train,ENC00284,0.880214,0.0833333333333333,0.1429780147088352,0.0975609756097561,0.6842586994171143
longest_answer,retrieval_textual_e5/e5_results,train,ENC00285,0.91722,0.0512820512820512,0.1068199753025956,0.054054054054054,0.6324236989021301
longest_answer,retrieval_textual_e5/e5_results,train,ENC00286,0.920187,0.1111111111111111,0.1109570557441603,0.0,0.6276535391807556
longest_answer,retrieval_textual_e5/e5_results,train,ENC00287,0.922034,0.037037037037037,0.1881935608028602,0.0425531914893617,0.6102418303489685
longest_answer,retrieval_textual_e5/e5_results,train,ENC00288,0.922298,0.0833333333333333,0.2147114768633996,0.0909090909090909,0.6900445222854614
longest_answer,retrieval_textual_e5/e5_results,train,ENC00289,0.935499,0.2307692307692307,0.2134603116489172,0.1666666666666666,0.7216389179229736
longest_answer,retrieval_textual_e5/e5_results,train,ENC00290,0.938209,0.0851063829787234,0.1935219965497325,0.0444444444444444,0.675800621509552
longest_answer,retrieval_textual_e5/e5_results,train,ENC00291,0.927193,0.1509433962264151,0.1947078182042918,0.2127659574468084,0.676482617855072
longest_answer,retrieval_textual_e5/e5_results,train,ENC00292,0.922632,0.1724137931034482,0.222420942089338,0.125,0.727474570274353
longest_answer,retrieval_textual_e5/e5_results,train,ENC00293,0.915355,0.09375,0.126056239417253,0.0666666666666666,0.5921233892440796
longest_answer,retrieval_textual_e5/e5_results,train,ENC00294,0.925627,0.0528301886792452,0.0533524185378221,0.0672268907563025,0.6116311550140381
longest_answer,retrieval_textual_e5/e5_results,train,ENC00295,0.92417,0.0,0.1413855878473864,0.0,0.6203974485397339
longest_answer,retrieval_textual_e5/e5_results,train,ENC00296,0.930495,0.0579710144927536,0.0693645624364014,0.0625,0.6689820885658264
longest_answer,retrieval_textual_e5/e5_results,train,ENC00297,0.936039,0.1103896103896103,0.146935413152413,0.0649819494584837,0.6405037045478821
longest_answer,retrieval_textual_e5/e5_results,train,ENC00298,0.936952,0.124223602484472,0.1447570493136249,0.1666666666666666,0.6201357245445251
longest_answer,retrieval_textual_e5/e5_results,train,ENC00299,0.9469,0.0581395348837209,0.0596398626108789,0.1059602649006622,0.6498944163322449
longest_answer,retrieval_textual_e5/e5_results,train,ENC00300,0.899373,0.0571428571428571,0.2226828627837199,0.0615384615384615,0.6675631403923035
longest_answer,retrieval_textual_e5/e5_results,train,ENC00301,0.928342,0.0895522388059701,0.2227604253629765,0.0677966101694915,0.6170815825462341
longest_answer,retrieval_textual_e5/e5_results,train,ENC00302,0.93776,0.0923076923076923,0.1999663400852405,0.0344827586206896,0.6633989810943604
longest_answer,retrieval_textual_e5/e5_results,train,ENC00303,0.905609,0.0338983050847457,0.2035196120573342,0.0384615384615384,0.6665124297142029
longest_answer,retrieval_textual_e5/e5_results,train,ENC00304,0.927279,0.1111111111111111,0.2037649955456378,0.1290322580645161,0.67076575756073
longest_answer,retrieval_textual_e5/e5_results,train,ENC00305,0.944809,0.1081081081081081,0.206981531358093,0.1212121212121212,0.6811859607696533
longest_answer,retrieval_textual_e5/e5_results,train,ENC00306,0.92389,0.0384615384615384,0.0960844226171228,0.0416666666666666,0.6199840307235718
longest_answer,retrieval_textual_e5/e5_results,train,ENC00307,0.909603,0.0833333333333333,0.2220363465818848,0.0434782608695652,0.642920732498169
longest_answer,retrieval_textual_e5/e5_results,train,ENC00309,0.925501,0.0705882352941176,0.2309253404140153,0.0547945205479452,0.6880010366439819
longest_answer,retrieval_textual_e5/e5_results,train,ENC00310,0.925135,0.0,0.1523702031602708,0.0,0.5969204306602478
longest_answer,retrieval_textual_e5/e5_results,train,ENC00311,0.912152,0.1651376146788991,0.2404039374111625,0.1458333333333333,0.6566019654273987
longest_answer,retrieval_textual_e5/e5_results,train,ENC00312,0.93017,0.1403508771929824,0.2572466446466406,0.1632653061224489,0.6844777464866638
longest_answer,retrieval_textual_e5/e5_results,train,ENC00313,0.929311,0.0833333333333333,0.2713062762494629,0.1304347826086956,0.682080864906311
longest_answer,retrieval_textual_e5/e5_results,train,ENC00314,0.927487,0.1111111111111111,0.2476588868446167,0.1311475409836065,0.6653026938438416
longest_answer,retrieval_textual_e5/e5_results,train,ENC00315,0.922287,0.0821917808219178,0.2672906058326628,0.123076923076923,0.655188798904419
longest_answer,retrieval_textual_e5/e5_results,train,ENC00316,0.930019,0.074074074074074,0.0668976483276488,0.0,0.6426953077316284
longest_answer,retrieval_textual_e5/e5_results,train,ENC00317,0.931793,0.0769230769230769,0.1044940418882408,0.0,0.6598337888717651
longest_answer,retrieval_textual_e5/e5_results,train,ENC00318,0.90556,0.0606060606060606,0.1219740581020442,0.0714285714285714,0.6660304069519043
longest_answer,retrieval_textual_e5/e5_results,train,ENC00319,0.924725,0.0,0.1756144817451572,0.0,0.6216920018196106
longest_answer,retrieval_textual_e5/e5_results,train,ENC00320,0.927163,0.1123595505617977,0.2621968375149331,0.1,0.6695259213447571
longest_answer,retrieval_textual_e5/e5_results,train,ENC00321,0.9433,0.0,0.028344671201814,0.0,0.6130066514015198
longest_answer,retrieval_textual_e5/e5_results,train,ENC00322,0.908598,0.086021505376344,0.2448407661110913,0.048780487804878,0.636227011680603
longest_answer,retrieval_textual_e5/e5_results,train,ENC00323,0.928932,0.1764705882352941,0.2852464174191584,0.175438596491228,0.6465997695922852
longest_answer,retrieval_textual_e5/e5_results,train,ENC00324,0.912912,0.0754716981132075,0.1714586820191376,0.0408163265306122,0.6377431750297546
longest_answer,retrieval_textual_e5/e5_results,train,ENC00325,0.912502,0.0,0.1633170580166414,0.0,0.6672659516334534
longest_answer,retrieval_textual_e5/e5_results,train,ENC00326,0.921034,0.1021021021021021,0.0941152435762301,0.1099656357388316,0.6852627992630005
longest_answer,retrieval_textual_e5/e5_results,train,ENC00327,0.934819,0.0,0.1657095278912501,0.0,0.6567873358726501
longest_answer,retrieval_textual_e5/e5_results,train,ENC00328,0.916547,0.0606060606060606,0.2801071453616348,0.0689655172413793,0.6516161561012268
longest_answer,retrieval_textual_e5/e5_results,train,ENC00329,0.926496,0.1052631578947368,0.0945373655939142,0.0657894736842105,0.6619107723236084
longest_answer,retrieval_textual_e5/e5_results,train,ENC00330,0.929311,0.0833333333333333,0.1555680437470403,0.1304347826086956,0.682080864906311
longest_answer,retrieval_textual_e5/e5_results,train,ENC00331,0.918312,0.0,0.0645567036915288,0.0,0.6318891048431396
longest_answer,retrieval_textual_e5/e5_results,train,ENC00332,0.947005,0.0588235294117647,0.2141949687150058,0.0625,0.6136454343795776
longest_answer,retrieval_textual_e5/e5_results,train,ENC00333,0.945612,0.0465116279069767,0.2004596290871587,0.05,0.6681966781616211
longest_answer,retrieval_textual_e5/e5_results,train,ENC00334,0.912801,0.0,0.0402692433515184,0.0,0.6129640936851501
longest_answer,retrieval_textual_e5/e5_results,train,ENC00335,0.907401,0.08,0.0861994283491342,0.0952380952380952,0.6574077606201172
longest_answer,retrieval_textual_e5/e5_results,train,ENC00336,0.919033,0.0879120879120879,0.1607789689910992,0.1162790697674418,0.6828855872154236
longest_answer,retrieval_textual_e5/e5_results,train,ENC00337,0.9336,0.0769230769230769,0.1917132326855066,0.1739130434782608,0.6734263896942139
longest_answer,retrieval_textual_e5/e5_results,train,ENC00338,0.951783,0.2142857142857142,0.2640733343238491,0.125,0.6717323660850525
longest_answer,retrieval_textual_e5/e5_results,train,ENC00339,0.910825,0.1240310077519379,0.2435944911763733,0.1525423728813559,0.647188663482666
longest_answer,retrieval_textual_e5/e5_results,train,ENC00340,0.942226,0.1290322580645161,0.1302652620471214,0.1111111111111111,0.6558239459991455
longest_answer,retrieval_textual_e5/e5_results,train,ENC00341,0.932923,0.0287081339712918,0.0182103212303402,0.0216216216216216,0.5866827368736267
longest_answer,retrieval_textual_e5/e5_results,train,ENC00342,0.934461,0.1372549019607843,0.1142365254987974,0.1063829787234042,0.6649438738822937
longest_answer,retrieval_textual_e5/e5_results,train,ENC00344,0.940472,0.1111111111111111,0.327439413337982,0.0833333333333333,0.6781792640686035
longest_answer,retrieval_textual_e5/e5_results,train,ENC00345,0.922186,0.0606060606060606,0.1842678248109579,0.0,0.6633045673370361
longest_answer,retrieval_textual_e5/e5_results,train,ENC00346,0.93563,0.072289156626506,0.1448900959239143,0.0999999999999999,0.6356199979782104
longest_answer,retrieval_textual_e5/e5_results,train,ENC00347,0.920959,0.0579710144927536,0.1472746642743441,0.053763440860215,0.6252177357673645
longest_answer,retrieval_textual_e5/e5_results,train,ENC00348,0.934879,0.2173913043478261,0.1068203096356365,0.25,0.6869640946388245
longest_answer,retrieval_textual_e5/e5_results,train,ENC00349,0.897116,0.0816326530612244,0.1825801950732574,0.1395348837209302,0.6746370196342468
longest_answer,retrieval_textual_e5/e5_results,train,ENC00350,0.943083,0.1702127659574468,0.2776356405234458,0.0941176470588235,0.6318672895431519
longest_answer,retrieval_textual_e5/e5_results,train,ENC00351,0.933941,0.0,0.0411020624510869,0.0,0.6024856567382812
longest_answer,retrieval_textual_e5/e5_results,train,ENC00352,0.946079,0.0,0.0517401436947951,0.0,0.608295202255249
longest_answer,retrieval_textual_e5/e5_results,train,ENC00353,0.933237,0.0689655172413793,0.1671402671476305,0.0769230769230769,0.7207013368606567
longest_answer,retrieval_textual_e5/e5_results,train,ENC00354,0.895121,0.0843373493975903,0.1450284219025801,0.0821917808219178,0.6610672473907471
longest_answer,retrieval_textual_e5/e5_results,train,ENC00355,0.938445,0.1951219512195122,0.207526213054446,0.1111111111111111,0.6660503149032593
longest_answer,retrieval_textual_e5/e5_results,train,ENC00356,0.917097,0.0,0.0633340828197366,0.0,0.6008843779563904
longest_answer,retrieval_textual_e5/e5_results,train,ENC00357,0.908991,0.0952380952380952,0.2436832642894744,0.1034482758620689,0.6527167558670044
longest_answer,retrieval_textual_e5/e5_results,train,ENC00358,0.928422,0.1230769230769231,0.1609245415032742,0.0983606557377049,0.6510306596755981
longest_answer,retrieval_textual_e5/e5_results,train,ENC00359,0.929253,0.08,0.1629740433893847,0.125,0.6684765815734863
longest_answer,retrieval_textual_e5/e5_results,train,ENC00360,0.930376,0.2424242424242424,0.1598733881776075,0.2758620689655173,0.6497766375541687
longest_answer,retrieval_textual_e5/e5_results,train,ENC00361,0.931367,0.1132075471698113,0.1969332440916548,0.12,0.6687313318252563
